game_id,names,min_players,max_players,min_time,max_time,year,avg_rating,geek_rating,num_votes,age,mechanic,owned,category,weight,player_range,time_range,Action Point Allowance System,Area Control / Area Influence,Area Movement,Auction/Bidding,Card Drafting,Co-operative Play,Deck / Pool Building,Dice Rolling,Grid Movement,Hand Management,Hex-and-Counter,Modular Board,Point to Point Movement,Route/Network Building,Set Collection,Simulation,Simultaneous Action Selection,Tile Placement,Variable Player Powers,Worker Placement,other_mechanic,Abstract Strategy,Adventure,Ancient,Animals,Bluffing,Card Game,City Building,Deduction,Dice,Economic,Exploration,Fantasy,Fighting,Medieval,Miniatures,Party Game,Science Fiction,combined_war,other_category
200077,Mint Works,1,4,10,20,2017,7.268860000000001,6.66245,2371,13.0,"Card Drafting, Worker Placement",4721,"Card Game, Economic, Industry / Manufacturing",1.6949,1-4,10-20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
207691,Railroad Revolution,2,4,45,90,2016,7.45682,6.662000000000001,1634,12.0,Route/Network Building,2462,Trains,3.2029,2-4,45-90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130176,Tales & Games: The Hare & the Tortoise,2,5,15,20,2011,7.164739999999999,6.661580000000002,2680,7.0,"Betting/Wagering, Hand Management",4737,"Animals, Card Game, Children's Game, Novel-based, Racing",1.4495,2-5,15-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
71671,Yggdrasil,1,6,90,90,2011,7.06913,6.6615,3290,13.0,"Action Point Allowance System, Co-operative Play, Dice Rolling, Set Collection, Variable Player Powers",3424,Mythology,2.5896,1-6,90-90,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164265,Witness,4,4,15,15,2014,7.36558,6.660830000000002,1857,13.0,"Co-operative Play, Memory, Storytelling",3068,"Comic Book / Strip, Deduction, Memory, Murder/Mystery",1.5,4-4,15-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
183880,Risk: Star Wars Edition,2,4,30,45,2015,7.15849,6.6604899999999985,2705,10.0,"Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Variable Player Powers",6778,"Movies / TV / Radio theme, Science Fiction, Wargame",1.8261,2-4,30-45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23094,Planet Steam,2,5,120,120,2008,7.21825,6.660189999999999,2414,14.0,"Auction/Bidding, Commodity Speculation, Trading",4631,"Economic, Science Fiction",3.7571,2-5,120-120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27364,Caylus Magna Carta,2,4,45,75,2007,6.9514,6.65955,4573,10.0,"Hand Management, Worker Placement",6283,"Card Game, City Building, Economic, Medieval",2.8675,2-4,45-75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
127518,A Distant Plain,1,4,180,300,2013,7.964739999999999,6.6593800000000005,1034,12.0,"Area Control / Area Influence, Area Movement, Dice Rolling, Variable Phase Order, Variable Player Powers",2882,"Modern Warfare, Wargame",3.7736,1-4,180-300,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1465,Wizard,3,6,45,45,1984,6.90004,6.65877,6135,10.0,"Betting/Wagering, Hand Management, Trick-taking",9768,Card Game,1.7489,3-6,45-45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
191231,Via Nebula,2,4,45,60,2016,7.178489999999999,6.65636,2533,12.0,"Pick-up and Deliver, Route/Network Building",3523,"Territory Building, Transportation",2.2063,2-4,45-60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
131260,Qwixx,2,5,15,15,2012,6.905410000000002,6.65597,5615,8.0,"Dice Rolling, Paper-and-Pencil",9299,Dice,1.1331,2-5,15-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8203,"Hey, That's My Fish!",2,4,20,20,2003,6.74619,6.65584,16636,8.0,"Area Enclosure, Grid Movement, Modular Board",20598,"Abstract Strategy, Animals",1.4635,2-4,20-20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121410,Steam Park,2,4,60,60,2013,6.9455100000000005,6.65555,4678,8.0,"Card Drafting, Dice Rolling, Memory, Modular Board",7294,"City Building, Dice, Real-time, Science Fiction",2.096,2-4,60-60,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
1382,Winner's Circle,2,6,45,60,2001,6.964689999999999,6.65434,4399,10.0,"Betting/Wagering, Roll / Spin and Move",4262,"Animals, Racing, Sports",1.6069,2-6,45-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
42910,Peloponnes,1,5,45,45,2009,7.15768,6.65312,2462,10.0,"Auction/Bidding, Tile Placement, Variable Player Powers",2564,"Ancient, City Building, Civilization",2.3905,1-5,45-45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
124,Primordial Soup,3,4,90,90,1997,6.96041,6.65215,4325,12.0,"Dice Rolling, Grid Movement, Variable Phase Order, Variable Player Powers",5040,Prehistoric,2.7310000000000003,3-4,90-90,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34084,Witch's Brew,3,5,45,45,2008,7.03685,6.65211,3429,9.0,"Hand Management, Simultaneous Action Selection",3449,"Bluffing, Card Game, Fantasy",1.8631,3-5,45-45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57390,Catacombs,2,5,30,90,2010,7.1354,6.65065,2782,12.0,"Partnerships, Player Elimination, Role Playing, Variable Player Powers",3430,"Action / Dexterity, Adventure, Fantasy, Fighting",1.9409,2-5,30-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1608,Ambush!,1,1,240,240,1983,7.4028,6.64889,1930,12.0,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Secret Unit Deployment",4073,"Exploration, Fighting, Wargame, World War II",3.2538,1-1,240-240,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0
91536,Quarriors!,2,4,30,30,2011,6.79212,6.6472,12109,14.0,"Card Drafting, Deck / Pool Building, Dice Rolling",15853,"Dice, Fantasy, Fighting",1.9643,2-4,30-30,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
37628,Haggis,2,3,45,45,2010,7.01172,6.646839999999999,3520,13.0,"Betting/Wagering, Hand Management, Trick-taking",5447,Card Game,2.1263,2-3,45-45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Loopin' Louie,2,4,10,10,1992,6.8439999999999985,6.64615,7120,4.0,Player Elimination,8539,"Action / Dexterity, Animals, Aviation / Flight, Children's Game, Electronic, Movies / TV / Radio theme, Real-time",1.0537,2-4,10-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
56692,Parade,2,6,45,45,2007,6.9413800000000005,6.64611,4500,12.0,"Hand Management, Set Collection",6287,"Card Game, Novel-based",1.4913,2-6,45-45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4099,Keythedral,2,5,60,90,2002,7.07988,6.64508,2858,8.0,"Auction/Bidding, Modular Board, Set Collection, Tile Placement, Worker Placement",3301,"City Building, Medieval",2.8560000000000003,2-5,60-90,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
221,Ikusa,2,5,240,360,1986,7.01197,6.64479,4484,12.0,"Auction/Bidding, Dice Rolling, Simultaneous Action Selection",7397,"Civil War, Wargame",2.9452,2-5,240-360,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
44163,Power Grid: Factory Manager,2,5,60,60,2009,6.8876800000000005,6.64467,5437,12.0,"Auction/Bidding, Commodity Speculation",6161,"Economic, Industry / Manufacturing",2.9957,2-5,60-60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
197443,Fugitive,2,2,5,20,2017,7.3712300000000015,6.64388,1785,10.0,"Hand Management, Memory, Secret Unit Deployment",4338,"Bluffing, Card Game, Deduction, Number, Spies/Secret Agents",1.7586,2-2,5-20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
21523,Runebound (Second Edition),2,6,120,240,2005,6.8982,6.64305,7332,12.0,"Area Movement, Card Drafting, Dice Rolling, Role Playing",9591,"Adventure, Exploration, Fantasy, Fighting",2.6803,2-6,120-240,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
154086,Gold West,2,4,45,60,2015,7.460439999999998,6.6426300000000005,1539,13.0,"Area Control / Area Influence, Modular Board, Route/Network Building, Set Collection",1922,"American West, Economic, Territory Building",2.4615,2-4,45-60,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
236191,London (second edition),2,4,60,90,2017,7.7469199999999985,6.64088,1145,14.0,"Card Drafting, Hand Management, Variable Player Powers",2256,"Card Game, City Building",2.6471,2-4,60-90,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
30381,Hamburgum,2,5,75,75,2007,7.071039999999999,6.64067,2918,12.0,Set Collection,3066,"City Building, Economic",3.0822,2-5,75-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
125678,DC Comics Deck-Building Game,2,5,45,45,2012,7.0141800000000005,6.639869999999998,4752,15.0,Deck / Pool Building,7418,"Card Game, Comic Book / Strip",2.0214,2-5,45-45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
180593,The Bloody Inn,1,4,30,60,2015,6.98465,6.638539999999999,3946,14.0,Hand Management,5757,"Economic, Horror, Mature / Adult",2.3902,1-4,30-60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
159473,Quartermaster General,2,6,90,90,2014,7.449889999999999,6.63841,1723,12.0,"Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management, Partnerships",1953,"Wargame, World War II",2.2835,2-6,90-90,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
121297,Fleet,2,4,30,45,2012,6.97382,6.63829,3836,10.0,"Auction/Bidding, Hand Management",5568,"Card Game, Nautical",2.2385,2-4,30-45,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6830,Zendo,3,5,60,60,2001,7.27199,6.63744,2055,8.0,"Pattern Recognition, Simultaneous Action Selection",1952,"Abstract Strategy, Deduction, Puzzle",2.551,3-5,60-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
157001,Trains: Rising Sun,2,4,45,45,2014,7.55387,6.636139999999998,1376,12.0,"Deck / Pool Building, Hand Management, Route/Network Building",3227,"Card Game, Territory Building, Trains",2.4483,2-4,45-45,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
195137,Catacombs (third edition),2,5,60,90,2015,7.75408,6.63563,1188,14.0,"Partnerships, Player Elimination, Role Playing, Variable Player Powers",2849,"Action / Dexterity, Adventure, Fantasy, Fighting",2.2857,2-5,60-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
153065,Linko!,2,5,20,20,2014,7.06438,6.63541,3014,10.0,"Card Drafting, Hand Management, Set Collection",4739,Card Game,1.399,2-5,20-20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,Liberté,3,6,120,120,2001,7.175160000000001,6.6354,2355,12.0,"Area Control / Area Influence, Auction/Bidding, Card Drafting, Hand Management",3067,"Napoleonic, Political",3.3183,3-6,120-120,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
823,Lord of the Rings,2,5,60,90,2000,6.769,6.63537,12578,12.0,"Co-operative Play, Dice Rolling, Hand Management, Set Collection, Variable Player Powers",19669,"Adventure, Fantasy, Novel-based",2.572,2-5,60-90,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
123955,Thunderbolt Apache Leader,1,1,90,90,2012,8.14439,6.6352,915,12.0,"Area Movement, Hand Management, Simulation",2240,"Aviation / Flight, Modern Warfare, Wargame",3.1402,1-1,90-90,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
230,Merchant of Venus,1,6,180,180,1988,7.169010000000001,6.63475,2491,12.0,"Commodity Speculation, Dice Rolling, Pick-up and Deliver, Point to Point Movement, Roll / Spin and Move",3008,"Economic, Exploration, Science Fiction, Space Exploration, Transportation",2.8303,1-6,180-180,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2
833,For the People,2,2,360,360,1998,7.7198600000000015,6.63395,1241,12.0,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement, Simulation",3486,"American Civil War, Wargame",3.6569,2-2,360-360,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
132372,Guildhall,2,4,30,45,2012,7.00334,6.63294,3466,10.0,"Hand Management, Set Collection, Take That",4278,"Card Game, Medieval",2.0667,2-4,30-45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
157526,Viceroy,1,4,45,60,2014,6.95435,6.63185,4102,12.0,"Card Drafting, Hand Management, Memory, Set Collection, Tile Placement",7505,"Bluffing, Card Game, City Building, Civilization, Fantasy, Negotiation",2.6205,1-4,45-60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2
8989,Hansa,2,4,60,60,2004,6.90325,6.63077,4705,10.0,"Action Point Allowance System, Area Control / Area Influence, Pick-up and Deliver, Point to Point Movement, Set Collection",5483,"Economic, Medieval, Nautical, Transportation",2.3531,2-4,60-60,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
91873,Strasbourg,3,5,60,60,2011,7.1787600000000005,6.62962,2234,12.0,"Area Control / Area Influence, Auction/Bidding, Pattern Building, Tile Placement",2396,"City Building, Economic, Medieval",2.7318,3-5,60-60,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
19100,Hacienda,2,5,60,90,2005,6.96426,6.62933,3829,10.0,"Area Enclosure, Card Drafting, Route/Network Building, Tile Placement",3755,"Animals, Economic, Farming, Territory Building",2.6303,2-5,60-90,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
156091,Sons of Anarchy: Men of Mayhem,3,4,90,90,2014,7.3775,6.62897,1847,13.0,"Action Point Allowance System, Area Control / Area Influence, Auction/Bidding, Commodity Speculation, Dice Rolling, Modular Board, Player Elimination, Trading, Variable Player Powers, Worker Placement",4469,"Mafia, Movies / TV / Radio theme, Negotiation, Territory Building",2.5663,3-4,90-90,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
207830,5-Minute Dungeon,2,5,5,30,2017,7.38778,6.62821,2158,8.0,"Co-operative Play, Hand Management, Variable Player Powers",4079,"Card Game, Fantasy, Fighting, Real-time",1.0984,2-5,5-30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
39953,A Game of Thrones: The Card Game,2,4,60,60,2008,6.917669999999998,6.62703,5514,14.0,"Card Drafting, Hand Management, Simultaneous Action Selection, Variable Player Powers",9206,"Card Game, Collectible Components, Fantasy, Fighting, Medieval, Negotiation, Novel-based",3.2413,2-4,60-60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3
40793,Dice Town,2,5,45,45,2009,6.85118,6.62533,5732,10.0,"Dice Rolling, Set Collection, Simultaneous Action Selection",6651,"American West, Dice",1.6795,2-5,45-45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
157809,Nations: The Dice Game,1,4,20,40,2014,6.978339999999998,6.62126,3474,14.0,Dice Rolling,3853,"Civilization, Dice",2.0053,1-4,20-40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
140933,Blueprints,2,4,30,30,2013,6.89681,6.62063,4870,14.0,"Dice Rolling, Pattern Building, Set Collection",6622,Dice,1.6895,2-4,30-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53093,Heroes of Normandie,2,2,30,60,2014,7.56505,6.6196600000000005,1523,14.0,"Action / Movement Programming, Dice Rolling, Grid Movement, Hand Management, Modular Board, Simulation, Variable Player Powers",3723,"Wargame, World War II",2.712,2-2,30-60,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
24068,Shadow Hunters,4,8,45,45,2005,6.842060000000001,6.61901,6925,13.0,"Dice Rolling, Partnerships, Player Elimination, Variable Player Powers",7391,"Adventure, Bluffing, Card Game, Deduction, Horror, Party Game",1.8143,4-8,45-45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
855,Java,2,4,120,120,2000,7.029089999999999,6.61782,3094,12.0,"Action Point Allowance System, Area Control / Area Influence, Tile Placement",4427,City Building,3.3978,2-4,120-120,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164338,The Golden Ages,2,4,90,90,2014,7.36403,6.61757,1716,12.0,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Modular Board, Tile Placement",2317,"Civilization, Territory Building",2.9245,2-4,90-90,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
60435,Rallyman,1,4,45,45,2009,7.24783,6.61682,2123,9.0,"Dice Rolling, Modular Board, Press Your Luck, Simulation",2878,"Racing, Sports",2.1624,1-4,45-45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18258,Mission: Red Planet,3,5,60,60,2005,6.93271,6.6162,3841,10.0,"Area Control / Area Influence, Hand Management, Simultaneous Action Selection",3495,"Science Fiction, Space Exploration",2.3177,3-5,60-60,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37836,Julius Caesar,2,2,120,120,2010,7.769360000000002,6.61565,1129,12.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement, Secret Unit Deployment, Simultaneous Action Selection",1733,"Ancient, Civil War, Wargame",2.4459,2-2,120-120,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
17329,Animal Upon Animal,2,4,15,15,2005,6.864719999999998,6.61483,5318,4.0,Dice Rolling,8153,"Action / Dexterity, Animals, Children's Game",1.0443,2-4,15-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
527,GIPF,2,2,30,60,1997,7.1229,6.6147300000000016,2552,9.0,"Grid Movement, Pattern Building",3971,Abstract Strategy,2.7673,2-2,30-60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154246,La Isla,2,4,30,60,2014,6.9436100000000005,6.6144,3885,10.0,"Action / Movement Programming, Area Enclosure, Hand Management, Modular Board, Set Collection, Simultaneous Action Selection",6291,Animals,2.2477,2-4,30-60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95103,Fortune and Glory: The Cliffhanger Game,1,8,90,240,2011,7.09638,6.61347,2967,12.0,"Area Movement, Co-operative Play, Dice Rolling, Pick-up and Deliver, Press Your Luck, Roll / Spin and Move, Variable Player Powers",5155,"Adventure, Miniatures",2.8646,1-8,90-240,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147303,Carcassonne: South Seas,2,5,35,35,2013,7.1649699999999985,6.61044,2356,8.0,"Area Control / Area Influence, Set Collection, Tile Placement",3867,"Economic, Nautical",1.8455,2-5,35-35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25643,Arkadia,2,4,60,60,2006,6.93675,6.61004,3867,10.0,"Area Control / Area Influence, Set Collection, Stock Holding, Tile Placement",4052,City Building,2.572,2-4,60-60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
174660,New York 1901,2,4,30,60,2015,6.93593,6.607239999999999,3954,8.0,"Area Control / Area Influence, Card Drafting, Tile Placement",6804,City Building,2.0651,2-4,30-60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201825,Ex Libris,1,4,30,60,2017,7.33575,6.60572,1764,12.0,"Card Drafting, Set Collection, Variable Player Powers, Worker Placement",3303,"Card Game, Fantasy",2.4286,1-4,30-60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
207336,Honshū,2,5,30,40,2016,7.0735800000000015,6.6048,2679,8.0,"Auction/Bidding, Hand Management, Tile Placement",4502,"Card Game, City Building, Territory Building",2.0,2-5,30-40,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1261,Medina,3,4,60,60,2001,7.0640100000000015,6.60387,2677,10.0,Tile Placement,3447,"Abstract Strategy, City Building",2.8108,3-4,60-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35815,A Touch of Evil: The Supernatural Game,2,8,90,90,2008,6.9789,6.60381,4080,12.0,"Area Movement, Co-operative Play, Dice Rolling, Roll / Spin and Move, Variable Player Powers",6004,"Adventure, Fighting, Horror, Murder/Mystery",2.5572,2-8,90-90,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
143884,Machi Koro,2,4,30,30,2012,6.702889999999999,6.6032899999999985,18921,10.0,"Card Drafting, Dice Rolling",29575,"Card Game, City Building, Dice",1.5474,2-4,30-30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
